Geneid,SRR1313066,SRR1313067,SRR1313068,SRR1313078,SRR1313090,SRR1313091,SRR1313092,SRR1313094,SRR1313096,SRR1313099,SRR1313101,SRR1313111,SRR1313112,SRR1313113,SRR1313115,SRR1313118,SRR1313120,SRR1313123,SRR1313127,SRR1313128
FRMD1,2,3,0,17,20,191,13,17,27,115,48,44,189,34,59,23,301,21,8,48
ENSG00000234768,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ENSG00000287056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000237987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234647,1,0,0,6,0,2,0,0,7,0,0,0,1,1,1,0,4,0,1,1
CTAGE13P,0,0,9,5,2,0,1,3,1,0,3,0,2,2,2,1,2,4,0,5
DACT2,0,0,0,6,33,168,8,23,16,89,46,45,9,38,3,332,111,19,4,13
ENSG00000224417,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
ENSG00000260771,0,0,0,1,0,0,0,1,1,0,1,0,0,1,3,2,1,0,1,0
SMOC2,0,65,0,215,1766,2305,700,984,107,960,1114,1153,983,2663,1376,1160,456,1881,623,187
ENSG00000235815,0,0,0,1,0,0,0,0,0,1,1,1,0,1,6,1,0,0,0,0
ENSG00000289090,0,0,0,5,0,0,0,0,3,0,0,0,0,1,3,0,0,1,0,3
ENSG00000280665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225879,0,0,0,9,0,0,0,4,1,0,0,0,0,0,2,0,1,1,2,0
ENSG00000285917,0,1,0,3,1,0,1,1,2,0,0,1,0,1,0,1,1,1,0,2
ENSG00000279810,0,0,0,1,1,29,10,105,7,39,6,28,2,10,34,15,87,1,19,19
ENSG00000229720,0,1,0,4,10,20,6,91,3,24,12,31,5,5,25,7,65,16,12,7
ENSG00000234519,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,1,0,0,0,0
ENSG00000286826,0,0,0,4,1,11,0,5,4,3,0,2,1,0,4,1,3,3,2,5
LINC01615,11,5,0,0,4,13,1,12,3,6,12,16,12,12,13,21,13,15,18,4
LINC02544,6,2,0,1,5,23,3,43,3,7,28,37,13,15,38,17,26,62,29,4
THBS2-AS1,10,32,13,12,76,182,51,149,74,116,150,263,69,131,159,99,161,117,98,159
THBS2,2,7,0,11,3473,1349,727,1219,195,667,4439,4469,749,3212,1004,4112,1272,3752,1247,201
ENSG00000233085,0,0,0,3,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0
VTA1P1,0,0,0,2,1,1,0,2,1,0,0,2,0,0,0,0,0,1,0,0
LINC02519,2,0,0,5,11,8,8,20,7,34,14,37,11,36,12,1,83,59,6,6
ENSG00000285887,4,1,1,8,13,32,11,15,20,26,6,57,11,16,19,3,49,37,5,31
ENSG00000285733,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5
ENSG00000272848,10,19,22,19,33,114,70,96,74,106,96,116,65,82,181,16,296,79,20,149
WDR27,1021,859,838,3025,423,999,539,1023,690,884,723,940,747,1219,974,658,2139,995,467,602
C6orf120,628,839,693,548,426,481,197,265,244,228,907,329,670,544,111,393,215,386,224,100
PHF10,1751,968,1261,3178,1880,1028,414,827,437,872,1713,1205,2387,1837,454,1674,935,1237,618,524
ENSG00000227704,0,1,0,0,1,0,0,0,0,2,1,0,2,1,0,0,2,1,0,1
ENSG00000232640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYNLT2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ERMARD,0,0,0,0,1,3,0,0,0,1,0,1,0,0,1,4,0,0,0,0
ENSG00000266896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LINC00242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287823,1,2,4,2,7,9,1,7,14,22,3,3,0,3,5,9,14,1,2,8
ENSG00000288162,0,1,7,1,0,6,0,1,3,6,8,1,4,5,1,14,4,4,4,4
ENSG00000289623,5,56,32,5,8,4,2,1,59,4,0,2,1,0,3,2,2,1,0,4
ENSG00000287407,1,16,8,2,3,1,1,0,19,0,0,1,2,1,0,1,1,0,0,0
ENSG00000232197,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230960,5,3,14,7,0,3,0,0,14,1,0,2,4,0,3,1,0,1,0,0
ENSG00000288959,0,0,1,1,1,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0
ENSG00000273100,0,1,1,0,0,16,3,9,55,16,6,25,11,15,18,12,31,8,8,14
RPL12P23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000271820,0,0,0,4,1,1,0,0,0,4,0,2,0,0,5,1,3,0,0,1
LINC01624,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
DLL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM120B,1,0,0,1,0,2,14,1,0,0,1,0,7,0,1,0,0,0,1,0
ENSG00000271234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261003,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000288970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB1,963,2149,1118,2787,1039,1305,730,1147,1183,810,2262,1031,2518,1197,944,1674,764,1869,1317,541
TBP,434,277,341,874,302,343,153,229,268,233,471,339,502,391,297,438,348,242,233,248
PDCD2,905,707,539,1298,615,639,383,654,551,407,1328,718,832,820,408,942,575,602,661,290
ENSG00000287411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230423,0,1,0,3,0,1,0,1,2,1,0,0,1,1,1,0,4,0,1,3
OR4F7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP1LP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL23AP47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM157D,1,0,6,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,0,1
ENSG00000273644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC03015,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
LINC03014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM20C,972,344,779,743,945,2085,1388,4178,585,871,2519,1975,1269,2815,1709,1697,583,1612,441,746
ENSG00000249852,7,15,14,43,20,25,27,168,44,47,71,34,13,84,26,18,12,15,8,67
FOXL3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
ENSG00000287342,2,2,1,5,4,4,3,3,1,3,2,1,0,3,0,3,4,3,2,5
ENSG00000249574,0,0,28,4,17,83,38,44,866,251,109,119,2,24,23,36,512,81,16,165
ENSG00000286710,0,8,2,12,0,15,3,34,13,60,4,19,8,96,50,2,37,8,29,4
ENSG00000286764,0,0,0,1,1,3,0,1,4,1,0,0,1,2,0,0,1,0,1,1
ENSG00000234471,1,1,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PDGFA,1150,948,392,893,563,1171,324,438,132,582,420,539,318,725,208,1764,423,579,983,373
PDGFA-DT,47,530,18,92,48,330,20,36,20,66,53,207,28,80,34,59,72,35,139,149
PRKAR1B,260,1601,202,664,681,1210,657,617,439,522,837,779,636,656,531,1995,956,956,1047,3338
PRKAR1B-AS2,4,5,2,6,4,0,1,1,0,1,0,2,2,0,2,0,1,0,0,7
PRKAR1B-AS1,12,7,0,18,10,6,13,16,19,47,15,16,4,13,13,23,23,18,31,68
DNAAF5,1377,3180,1920,2416,1587,1031,938,791,1256,1083,2636,1343,685,1696,1280,3394,1097,1436,1357,704
SUN1,6428,6996,9734,12217,2938,3628,2205,4312,2287,5124,2903,4833,1872,4825,2991,4127,4441,3391,3749,2912
GET4,54,162,105,219,44,27,20,47,50,38,62,60,31,71,59,65,65,37,43,119
ENSG00000273151,286,494,764,314,184,131,100,83,94,129,231,749,123,195,175,225,99,177,244,322
ADAP1,66,577,376,818,339,373,261,186,267,362,407,364,288,316,708,81,437,397,132,205
COX19,695,1315,701,1874,665,712,637,747,738,1389,642,840,232,845,1258,596,1277,723,853,2193
CYP2W1,4,122,44,65,44,11,23,50,16,77,41,82,1,25,76,5,21,13,32,24
C7orf50,488,3754,1084,901,2158,2219,1900,3284,1691,1336,3432,2062,1388,2513,2081,3455,1290,3320,5335,1447
MIR339,1,5,0,0,0,0,1,3,0,1,2,0,1,2,1,0,0,0,0,2
ENSG00000225146,1,9,7,40,4,0,5,10,3,6,4,4,2,7,34,10,5,5,7,6
GPR146,14,81,26,38,73,289,47,49,12,234,147,134,202,186,41,86,243,42,70,43
ENSG00000257607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224079,0,40,13,126,14,17,10,17,25,11,7,17,8,11,48,25,25,20,34,40
ENSG00000226291,0,5,2,13,9,3,3,6,5,2,5,11,2,2,6,6,0,2,5,3
GPER1,10,2601,39,551,307,649,238,228,82,371,405,379,307,253,571,309,241,227,279,201
ZFAND2A,198,290,296,454,240,211,202,309,179,265,232,217,165,322,366,477,303,262,580,309
ZFAND2A-DT,162,311,516,901,137,180,270,248,160,250,237,162,57,286,721,358,342,397,450,932
UNCX,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233082,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICALL2,4155,8383,2674,11299,6102,7333,3344,2585,6451,4763,4878,18041,3458,7358,20534,5569,7414,3618,4480,14038
MICALL2-DT,16,30,16,58,7,9,7,8,15,10,15,17,3,15,18,5,14,5,13,43
ENSG00000273230,132,974,340,949,291,136,174,160,316,208,440,504,102,182,756,154,278,117,429,289
INTS1,7634,22383,5764,19664,16409,13452,11335,12846,13022,14007,21499,24689,11514,10537,18842,37851,17121,10462,19511,8218
ENSG00000231927,4,3,3,7,1,1,1,2,4,7,0,2,0,0,8,1,4,3,0,3
MAFK,1783,4701,1551,1726,3894,5343,2447,7100,1353,7815,4613,9911,4145,8813,6306,8916,4892,4378,3391,1557
TMEM184A,29,4163,11503,8430,3392,4274,2158,2942,8591,3605,6639,20500,5559,5839,14843,8119,4748,4466,6045,945
PSMG3,431,417,258,2338,353,648,447,661,728,632,665,606,374,813,1344,859,809,952,1215,1067
PSMG3-AS1,66,1462,346,467,193,291,187,333,221,366,549,432,128,331,415,228,300,236,420,104
TFAMP1,1,4,1,6,4,2,4,0,12,2,2,9,4,1,13,3,1,2,4,3
ENSG00000231476,0,0,0,2,1,0,94,2,1,2,0,0,0,5,0,2,78,0,0,1
ELFN1,31,153,4,13,104,286,193,135,24,173,453,367,108,154,200,572,167,264,237,81
ENSG00000234977,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0
ENSG00000205971,1,3,0,3,3,3,1,8,3,10,3,4,1,2,10,6,6,6,1,2
ELFN1-AS1,102,0,15,1,1,1,2,3,5,9,92,3,0,0,166,11,55,1,2,1166
MAD1L1,100,15,9,115,27,32,27,20,51,38,23,48,8,36,49,30,37,42,41,69
ENSG00000286192,0,0,0,4,0,1,0,1,2,0,1,0,0,1,2,0,0,1,0,2
ENSG00000176349,6,9,10,84,10,1,6,5,17,7,6,20,1,9,13,14,13,10,11,10
MIR4655,0,0,1,3,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0
MRM2,3,25,16,16,6,4,6,3,9,5,10,3,1,2,2,9,6,5,6,5
NUDT1,76,383,116,483,143,157,222,180,375,116,169,161,86,166,273,255,145,483,388,356
SNX8,900,3660,1961,968,1922,1135,906,1253,894,1126,3282,2341,1022,1163,997,2382,1081,1750,1224,2780
MIR6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMMP1LP3,0,1,1,8,0,1,1,3,3,2,5,7,0,0,3,2,0,1,4,10
EIF3B,7704,11521,5869,11400,4232,3931,3401,3586,5647,2426,6709,4498,2736,5216,5463,10029,3704,5772,6943,5994
KIF19BP,1,4,3,22,4,7,9,15,27,17,10,8,8,11,27,4,21,26,18,78
NGRNP3,0,0,0,2,0,0,1,1,0,3,0,0,0,2,0,1,2,1,1,7
CHST12,613,1258,932,3596,1154,1515,1168,1146,946,1722,1277,1953,732,979,1063,1557,2195,1128,1268,1266
GRIFIN,1,7,5,34,28,15,18,18,4,43,17,98,5,16,32,6,71,15,17,5
LFNG,46,4280,367,7516,3425,2436,887,606,1031,2896,1616,936,940,776,3703,3208,3082,943,3690,273
MIR4648,0,4,0,25,9,4,1,1,0,0,3,10,1,1,10,3,2,2,11,0
BRAT1,2069,9075,1496,10140,7010,5441,5364,6309,4495,7409,9225,13227,5022,7178,10352,10823,7669,5843,9426,4840
IQCE,706,3978,2303,8252,2687,2122,1833,2785,2669,3529,3415,3096,1538,3113,5480,3238,4335,2007,3037,1766
ENSG00000289352,0,3,5,20,1,1,1,5,7,15,2,6,0,4,14,2,23,2,3,2
TTYH3,3982,5414,1453,9238,5380,3970,4467,3958,3720,3265,8629,9784,3631,4862,6874,16429,4682,6698,11985,3173
ENSG00000288792,4,6,7,93,25,27,25,24,57,28,13,41,21,23,131,17,67,25,65,91
AMZ1,107,2282,3049,4316,1807,189,167,174,542,325,161,1767,506,406,1168,3288,486,464,1879,392
GNA12,1986,2565,1930,3115,3485,1864,943,725,471,1026,3068,2065,1746,1365,910,9912,1212,1678,2282,1138
ENSG00000231357,1,1,6,11,4,1,1,1,1,0,2,1,0,0,2,1,2,4,3,3
CARD11,73,0,0,17,596,318,121,311,428,1184,393,182,132,196,272,163,556,180,212,706
CARD11-AS1,1,0,0,2,5,1,1,1,1,4,3,1,0,0,0,0,5,1,0,9
RN7SKP130,0,0,0,4,1,0,1,1,2,3,0,0,0,0,0,1,2,1,1,7
ENSG00000228334,15,1,0,17,10,11,2,3,10,34,0,8,9,3,2,4,14,8,4,0
ENSG00000217455,16,1,0,8,4,27,0,8,6,16,0,12,24,2,2,8,12,11,1,1
ENSG00000231892,0,15,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0
SDK1-AS1,0,19,0,12,1,1,2,2,1,3,3,2,2,6,3,1,1,2,1,0
SDK1,0,7530,5,266,398,277,213,133,74,344,369,401,173,172,104,370,208,634,144,140
RPL21P72,0,117,0,350,27,90,36,199,67,119,14,56,7,35,96,50,118,156,51,128
ENSG00000236510,0,15,0,41,4,3,1,6,8,13,4,6,1,5,6,6,5,12,3,0
ENSG00000283991,0,3,0,0,0,1,0,0,1,4,0,1,0,0,2,0,1,3,1,0
CYP3A54P,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000286874,0,1,6,2,0,0,2,0,3,4,2,4,2,1,0,3,2,3,9,10
FOXK1,6373,3081,1636,1960,1679,1096,969,1080,747,1082,2147,2047,934,1190,907,2560,1034,1452,800,1147
ENSG00000287665,27,95,31,416,79,128,96,142,140,131,32,135,43,43,205,68,152,109,122,199
AP5Z1,1128,7913,3268,7804,2300,2580,2437,3749,2172,2953,2946,6039,1993,3376,4221,4242,4425,2934,5685,3549
MIR4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RADIL,2,341,797,118,426,538,68,141,401,281,211,707,335,221,71,911,292,194,711,44
PAPOLB,1,1,21,15,7,8,2,4,6,5,2,4,6,2,3,11,6,0,6,1
RPL22P16,1,1,1,2,0,3,2,1,1,2,2,1,3,3,0,2,0,1,2,1
MMD2,0,0,0,9,2,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0
RNF216P1,156,248,313,701,202,268,165,423,168,349,238,279,106,386,307,293,310,242,210,296
ENSG00000288620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBAK-RBAKDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270822,3,9,12,21,7,20,13,11,16,13,7,9,0,8,30,11,15,2,21,23
SPDYE19P,1,15,16,42,4,14,9,15,11,14,7,26,0,7,27,4,28,4,19,30
RBAK,1015,1341,954,2522,653,423,589,650,900,675,744,868,388,826,941,843,1123,830,854,671
RBAKDN,1,0,0,4,0,0,2,2,4,4,2,2,0,5,3,0,1,1,0,0
ENSG00000290673,0,2,7,8,2,2,3,0,11,0,1,6,2,0,0,0,6,6,3,14
ENSG00000291037,0,0,0,0,0,1,2,1,2,0,0,0,1,1,3,1,5,1,1,1
OR10AH1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF890P,0,0,3,1,2,0,0,0,3,1,3,1,0,3,3,0,9,8,2,2
RNU6-215P,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WIPI2,1202,2306,1705,1974,1842,1901,1278,1391,1092,1331,2870,2614,1505,2159,1020,2155,1567,2324,2407,1779
SLC29A4,130,792,465,1278,695,2439,617,224,956,1008,1202,604,3714,227,436,2140,981,604,1722,610
TNRC18,7944,22683,9363,14679,38627,14003,13493,25512,18636,22619,27488,33134,13830,15619,31011,38904,23703,17133,14532,9012
ENSG00000241269,3,22,8,135,52,83,42,101,67,119,35,144,47,108,175,72,158,40,66,70
ENSG00000188365,6,25,15,167,56,60,44,74,72,67,35,131,23,73,168,48,109,46,40,64
ENSG00000290091,3,10,12,45,19,15,18,26,15,35,23,36,11,21,51,16,27,79,84,17
ENSG00000272953,3,15,19,36,17,50,28,38,38,63,31,60,6,49,80,37,34,110,122,39
LINC02983,7,46,67,106,97,39,99,165,29,29,140,135,47,41,66,29,42,129,64,48
LINC03073,18,119,166,180,90,74,66,122,72,100,89,277,65,99,136,66,135,106,128,76
FBXL18,386,2059,692,1070,826,901,728,986,755,1003,1684,1442,389,859,1108,1286,1129,1253,894,668
ENSG00000230733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR589,1,14,2,31,3,1,2,12,5,5,4,4,1,5,7,7,4,4,5,1
ACTB,58468,123770,48573,47587,100378,84080,59542,175547,31732,61899,117430,76371,87236,192204,89615,128580,57675,134980,87193,20203
ENSG00000272719,2,2,10,8,1,1,0,9,1,1,1,0,0,6,3,1,3,5,2,3
ENSG00000228974,0,18,38,10,16,10,23,46,22,14,15,13,11,6,17,6,20,17,32,9
FSCN1,2754,319,40,134,1665,2818,1213,1241,308,1238,3140,2271,1336,2031,811,3870,1047,3815,2364,3258
RNF216,2114,4887,1983,3399,3213,2930,2334,2633,1708,2980,3120,2946,1862,3292,2229,4446,2555,2083,2009,5898
RNF216-IT1,14,17,16,147,19,26,12,22,32,27,9,27,6,23,40,12,44,15,19,51
MIR6874,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0
ENSG00000291099,4,12,11,44,6,24,16,18,19,38,6,16,2,25,33,9,33,15,34,13
ZNF815P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL556P,0,0,0,1,0,0,2,1,0,4,1,0,0,1,1,0,2,0,1,0
OCM,1,0,2,4,1,9,4,10,2,13,5,3,0,4,17,3,12,7,7,4
CCZ1,99,132,90,235,149,145,115,146,106,175,131,209,80,149,148,172,170,119,106,163
RSPH10B,2,2,1,27,4,5,3,11,8,8,7,8,5,1,24,3,9,2,19,31
PMS2,568,604,689,853,321,399,356,357,313,370,442,480,279,350,404,594,453,314,512,571
AIMP2,394,407,581,399,189,120,214,141,175,96,372,112,156,159,89,447,97,292,372,168
SNORA80D,8,3,15,36,7,5,7,8,15,2,4,1,0,4,8,6,8,4,9,13
EIF2AK1,3948,4785,6148,6960,6184,3905,5249,6917,6804,3808,9518,5296,4889,4096,3985,9980,2502,7505,6459,2968
ANKRD61,41,52,92,218,62,48,49,29,77,40,59,89,27,66,80,55,47,53,38,69
RN7SL851P,6,13,16,53,4,5,8,0,8,6,3,14,4,6,10,5,8,5,4,16
RNU6-218P,2,1,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000231704,2,2,17,16,3,1,0,2,9,13,5,1,0,4,5,3,7,6,3,6
USP42,734,1365,943,2745,1024,1503,1273,1936,2093,1710,1277,1536,734,1181,2291,2305,1737,1698,2025,2803
CYTH3,1073,699,597,959,742,1397,508,550,271,1222,1342,1342,558,780,527,2534,898,1373,551,301
SAGSIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM220A,1,1,3,15,0,3,2,3,7,1,2,3,1,1,9,1,7,3,3,7
RPSAP73,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
RAC1,5687,4090,5814,11395,7884,8661,6172,10712,7152,5430,7951,8824,4871,6401,7809,11278,4845,10136,12899,5591
DAGLB,1980,2854,1139,2405,825,1303,974,1047,986,1269,1296,1433,660,1375,1667,1439,1766,1189,2226,1170
KDELR2,6476,3924,12952,4185,3750,3242,2139,2708,1953,2246,3973,3424,1985,4111,1601,6087,1818,6017,6012,2164
RPL31P34,0,8,16,63,36,15,10,9,16,10,9,20,4,13,25,12,9,7,3,46
GRID2IP,3,91,61,201,290,147,65,122,147,117,70,174,36,188,223,201,139,41,12,265
ZDHHC4,790,583,691,449,585,435,406,244,163,378,764,458,348,743,306,968,221,591,87,174
ENSG00000232581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTS15,514,1570,780,519,1048,1126,853,622,887,1065,1267,978,524,1357,668,1711,1173,867,1705,478
ZNF853,51,43,264,208,1089,408,298,128,36,239,589,352,122,360,44,2696,158,289,76,133
ZNF316,1433,4929,1818,6639,3354,3091,2685,4192,6302,4886,4620,6047,1484,2685,6360,6518,7420,3496,8244,4115
ENSG00000228010,8,19,4,102,5,14,12,25,15,33,9,21,5,18,29,30,19,13,9,23
ENSG00000198580,3,4,3,54,7,9,5,14,2,12,2,7,6,7,10,24,7,9,4,12
ZNF12,1465,1233,1646,1833,1064,738,679,1053,782,679,1228,1098,550,1216,993,1160,745,848,1151,775
ENSG00000290835,50,69,35,141,69,79,71,83,76,83,92,94,69,81,107,106,106,79,125,65
SPDYE20P,1,3,0,7,4,3,1,1,3,0,3,7,3,5,16,1,7,1,3,5
PMS2CL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSPH10B2,1,1,3,17,1,4,2,1,9,2,0,9,0,2,4,2,3,1,7,5
CCZ1B,149,167,163,306,65,105,92,71,99,131,190,185,103,102,146,164,135,116,216,191
OR7E39P,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,4,0,0,1,5
UNC93B2,3,0,0,1,9,2,1,0,0,0,1,8,51,3,2,1,5,12,1,32
OR7E136P,0,0,0,0,2,0,0,0,1,0,3,1,0,1,0,1,1,0,0,1
OR7E59P,0,0,0,0,0,2,0,0,2,0,1,1,0,0,1,0,1,2,0,2
EVA1CP3,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2
ALG1L5P,0,0,0,6,0,0,0,1,4,0,0,1,0,0,0,3,0,1,1,10
ENSG00000241539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
FAM86LP,0,0,0,4,0,5,0,0,1,0,2,0,0,2,2,0,1,0,1,14
ENSG00000287860,0,0,2,11,0,3,2,6,6,2,8,2,2,7,0,3,2,0,2,16
MIR3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239696,0,0,1,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
C1GALT1,3145,374,524,447,225,694,261,599,252,241,344,276,461,664,178,308,556,495,141,215
ENSG00000244167,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC03016,22,5,2,12,0,7,1,4,20,10,6,4,2,9,12,0,12,0,2,53
ENSG00000236712,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
COL28A1,106,165,59,317,18,196,149,101,74,270,89,143,84,252,73,26,283,30,21,64
ENSG00000272732,13,75,35,64,19,82,61,178,25,159,33,59,41,151,39,19,139,12,56,9
MIOS-DT,27,156,263,291,33,136,99,400,117,350,95,106,77,358,149,54,307,77,184,36
MIOS,674,413,758,1144,509,495,304,521,228,374,546,632,459,944,454,792,554,461,593,321
ENSG00000272745,3,3,0,16,0,3,5,2,2,4,1,3,1,3,0,0,3,4,1,0
RPA3,86,117,151,105,147,138,114,134,79,103,206,133,136,168,113,253,76,276,278,58
UMAD1,188,122,356,169,197,214,115,196,81,170,206,232,206,235,97,384,115,128,179,56
ENSG00000283549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270314,3,1,6,18,2,5,4,4,8,8,5,11,1,5,6,3,10,4,1,5
ENSG00000234718,1,4,8,81,3,15,11,8,15,15,9,17,5,10,14,11,11,12,10,10
RNU6-534P,3,0,0,3,2,1,2,1,2,1,0,1,3,1,1,0,1,0,1,0
CCNB2P1,8,8,11,24,5,2,4,2,2,1,2,2,2,10,3,7,2,9,1,1
ENSG00000234141,4,4,4,10,1,0,4,3,1,3,0,7,0,4,1,3,3,1,1,2
GLCCI1-DT,3,4,4,19,0,3,2,1,2,6,2,0,0,4,5,1,2,5,1,2
GLCCI1,343,1130,598,1639,709,712,492,1044,1083,1102,680,1743,1500,1166,1735,635,771,666,683,245
ENSG00000233264,11,44,29,332,37,64,42,120,336,261,34,145,40,80,690,48,231,108,89,168
ICA1,45,750,1864,2549,971,1652,2135,1938,1168,2362,1306,1912,1332,2385,2699,793,2139,1472,1330,1128
ENSG00000227719,3,36,112,212,36,71,106,75,37,72,44,152,34,139,118,20,98,56,62,34
ICA1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229970,35,0,0,7,0,0,0,0,10,2,2,1,12,1,0,24,3,4,3,0
