"User Ids","Gene Name","Category","Terms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms|Neoplasms, Multiple Primary|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms|Neoplasms, Prostatic|ovarian neoplasm|Ovarian Neoplasms|Prostatic Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms|melanoma|ovarian neoplasm|Ovarian Neoplasms|Uveal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Melanoma|Skin Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Neoplasms, Multiple Primary|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Neoplastic Syndromes, Hereditary|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Breast Neoplasms|Ovarian Neoplasms|Pancreatic Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Carcinoma in Situ|Carcinoma, Ductal, Breast|Invasive Ductal Breast Carcinoma|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Carcinoma, Basal Cell|melanoma|Skin Basal Cell Carcinoma|Skin Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Carcinoma|Fallopian Tube Neoplasms|ovarian neoplasm|Ovarian Neoplasms|Peritoneal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Carcinoma|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Cell Transformation, Neoplastic|Gastrointestinal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Chronic Lymphocytic Leukemia|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoma|Syndrome"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Colorectal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Cystadenocarcinoma, Serous|Fallopian Tube Neoplasms|Precancerous Conditions"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","DNA Damage"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","DNA Damage|Leukemia, Lymphocytic, Chronic|Leukemia, Lymphocytic, Chronic, B-Cell"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Endometrial Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Eye Neoplasms|melanoma|Tumour of eye"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Fallopian Tube Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Fallopian Tube Neoplasms|Neoplasm Invasiveness|Peritoneal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Fallopian Tube Neoplasms|Precancerous Conditions"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Fallopian Tube Neoplasms|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Fanconi Anemia|Fanconi's Anemia|Kidney Neoplasms|Nephroblastoma|Wilms Tumor"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Hodgkin Disease|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoproliferative Disorders|Waldenstrom Macroglobulinemia"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Hodgkin Disease|Neoplasms, Second Primary"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Infertility, Male|Oligospermia"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Lymphoma, Follicular|Lymphoma, Large B-Cell, Diffuse"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Lymphoma, Non-Hodgkin|Lymphoma, Non-Hodgkin's"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Melanoma"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Melanoma|Skin Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Mouth Neoplasms|Precancerous Conditions"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Narcolepsy"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Neoplasm Invasiveness|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Neoplasm Recurrence, Local|ovarian neoplasm|Ovarian Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Neoplastic Syndromes, Hereditary|pancreatic neoplasm|Pancreatic Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Ovarian Diseases"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Pancreatic Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","Type 2 Diabetes| edema | rosiglitazone"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","benzene haematotoxicity"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","benzene toxicity"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","bladder cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","bladder cancer leukemia lung cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer risk and prenatal viability"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer, familial"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer, male"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer; ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast cancer|ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","breast-conserving treatment"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","cervical intraepithelial neoplasia grade 3"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","chemotherapy-related toxicity"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","chronic obstructive pulmonary disease"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","colorectal cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","epithelial ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","esophageal adenocarcinoma"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","esophageal cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","esophageal cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","genotyping of frequent BRCA1/2 SNPs"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","head and neck cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","lung cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","lung cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","melanoma|Skin Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","melanoma|Uveal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","multiple sclerosis"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","normal variation"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","ovarian neoplasm|Ovarian Neoplasms|Peritoneal Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","pancreas adenocarcinomas"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","pancreatic cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","pancreatic neoplasm|Pancreatic Neoplasms"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","pharmacogenetic studies"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","prenatal viability"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","prophylactic breast surgery"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","prostate cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","spontaneous chromosomal instability"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","stomach cancer; ovarian cancer"
"BRCA2","BRCA2 DNA repair associated(BRCA2)","GAD_DISEASE","uveal melanoma"
"BUB1","BUB1 mitotic checkpoint serine/threonine kinase(BUB1)","GAD_DISEASE","Alcoholism"
"BUB1","BUB1 mitotic checkpoint serine/threonine kinase(BUB1)","GAD_DISEASE","breast cancer"
"BUB1","BUB1 mitotic checkpoint serine/threonine kinase(BUB1)","GAD_DISEASE","ovarian cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma|Stomach Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Asthma|Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma, Hepatocellular|LCC - Liver cell carcinoma|Liver neoplasms|Neoplasm Recurrence, Local"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma, Renal Cell|Kidney Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma, Transitional Cell|Urinary Bladder Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma|Helicobacter Infections|Stomach Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma|Ovarian Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Carcinoma|Stomach Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Cleft Lip|Cleft Palate"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Cleft Lip|Cleft Palate|Tooth Abnormalities"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Colitis, Ulcerative|"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Colorectal Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Crohn Disease|"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Esophageal Neoplasms|Head and Neck Neoplasms|Laryngeal Neoplasms|Mouth Neoplasms|Pharyngeal Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Glaucoma, Open-Angle|Low Tension Glaucoma|Ocular Hypertension"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Helicobacter Infections|Stomach Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Leiomyoma|Uterine Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Nasopharyngeal Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Pancreatic Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","Stomach Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","bladder cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","breast cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","breast cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","breast cancer; prostate cancer; gastric cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","breast carcinomas"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","cervical cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","chronic obstructive pulmonary disease"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","colorectal cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","diffuse gastric cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","esophageal adenocarcinoma"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","esophageal cancer; stomach cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","gastric cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","gastric carcinoma risk"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","gastrointestinal cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","glaucoma, primary open-angle"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","hepatitis B, chronic"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","lung cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","lung cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","meningioma"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","ovarian cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","pancreatic neoplasm|Pancreatic Neoplasms"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","prostate cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","respiratory syncytial virus bronchiolitis"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","stomach cancer"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","transitional cell carcinoma of the bladder."
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","ulcerative colitis"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","urinary calculus"
"CDH1","cadherin 1(CDH1)","GAD_DISEASE","urothelial cancer"
"CDC20","cell division cycle 20(CDC20)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"CDC20","cell division cycle 20(CDC20)","GAD_DISEASE","breast cancer"
"CDC20","cell division cycle 20(CDC20)","GAD_DISEASE","ovarian cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","Adenocarcinoma|Pancreatic Neoplasms"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","Brain Neoplasms|Glioma|meningioma|Neuroma, Acoustic|Neuromas, Acoustic"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","Carcinoma, Pancreatic Ductal|DNA Damage|Pancreatic Neoplasms"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","Colonic Neoplasms|DNA Damage|Microsatellite Instability"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","bladder cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","breast cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","breast cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","chronic obstructive pulmonary disease"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","colorectal cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","epithelial ovarian cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","esophageal adenocarcinoma"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","lung cancer"
"CHEK1","checkpoint kinase 1(CHEK1)","GAD_DISEASE","lung cancer"
"CCNB1","cyclin B1(CCNB1)","GAD_DISEASE","breast cancer"
"CCNB1","cyclin B1(CCNB1)","GAD_DISEASE","esophageal adenocarcinoma"
"CCNB1","cyclin B1(CCNB1)","GAD_DISEASE","ovarian cancer"
"CCNB2","cyclin B2(CCNB2)","GAD_DISEASE","ovarian cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Non-Small-Cell Lung|Esophageal Neoplasms|Lung Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Lymphatic Metastasis|Neoplasm Recurrence, Local|Oesophageal neoplasm|Squamous cell carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Bone Mineral Density"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Brain Neoplasms|Glioma|meningioma|Neuroma, Acoustic|Neuromas, Acoustic"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Breast Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Hepatocellular|LCC - Liver cell carcinoma|Liver neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Neoplasm Metastasis|Squamous cell carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Squamous cell carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma, Transitional Cell|Urinary Bladder Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Carcinoma|Prostatic Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Cell Transformation, Viral|Nasopharyngeal Neoplasms|Uterine Cervical Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Chromosome Aberrations|DNA Damage"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Chronic ulcerative colitis|Colitis, Ulcerative|Colorectal Neoplasms|Crohn Disease|Crohn's disease|Inflammatory bowel disease, NOS|Inflammatory Bowel Diseases"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Colorectal Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","ER negative"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Endometrial Neoplasms|"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Fetal Diseases|Hemophilia A"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Gastritis|Peptic Ulcer|Precancerous Conditions|Stomach Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Helicobacter Infections|Stomach Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Hodgkin Disease|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoproliferative Disorders|Waldenstrom Macroglobulinemia"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Insulin Resistance"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Kidney Failure, Chronic"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Laryngeal Diseases|Laryngeal Neoplasms|Precancerous Conditions"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Leiomyoma|Uterine Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Leukemia, Lymphocytic, Chronic, B-Cell"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Leukoplakia, Oral"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Lymphoma, B-Cell|Lymphoma, Follicular|Lymphoma, Large B-Cell, Diffuse"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Lymphoma, Non-Hodgkin|Lymphoma, Non-Hodgkin's|Translocation, Genetic"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Mouth Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Mouth Neoplasms|Precancerous Conditions"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Pituitary Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Precursor Cell Lymphoblastic Leukemia-Lymphoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Stomach Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","Uterine Cervical Neoplasms"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","advanced colorectal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","benzene haematotoxicity"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","benzene toxicity"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","bladder cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","bladder cancer, urinary"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","bladder cancer."
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","bladder cancer; cytogenetic studies"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","breast and colorectal cancers."
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","breast cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","breast cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","breast cancer; colorectal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","cervical cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","chemotherapy toxicity"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","chronic obstructive pulmonary disease"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","colorectal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","colorectal cancer, nonpolyposis"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","endometrial cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","epithelial ovarian cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal adenocarcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal cancer; Barrett esophagus; gastroesophageal reflux disease"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal cancer; cardiac cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal cancer; gastric cardiac cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","esophageal cancer; stomach cancer; Barret's esophagus"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","gastric carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","gastroesophageal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","head and neck cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","hepatocellular carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","hyperparathyroidism"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","kidney cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","laryngeal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","laryngeal squamous cell carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","leukemia"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","leukemia, acute lymphoblastic"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","liver cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","lung cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","lung cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","lung cancer smoking behavior"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","lymphocytic lymphoma of intermediate differentiation"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","lymphoma, non-Hodgkin"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","meningioma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","nasopharyngeal cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","oral cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","ovarian cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","ovarian cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","pharmacogenetic studies"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","pituitary cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","prostate cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","prostatic hyperplasia; prostate cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","skin cancer, non-melanoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","squamous cell carcinoma"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","squamous cell carcinoma of the head and neck"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","stomach cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","tumour grade"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","upper aerodigestive tract cancer"
"CCND1","cyclin D1(CCND1)","GAD_DISEASE","urinary bladder cancer"
"CDK4","cyclin dependent kinase 4(CDK4)","GAD_DISEASE","Brain Neoplasms|Glioblastoma"
